"kolam_png_hash","artist_id","jathi_standard_all","size","entropy","entropy_exponentiated","total_gestures","n_unique_gestures","gesture_gini","density","age","duration_practice"
"dba9911","q8p",19,7,0.97,2.63794445935415,120,4,0.588888888888889,2.44897959183673,39,27
"f32eb5b","q8p",19,10,0.92,2.5092903899363,54,4,0.679012345679012,0.54,39,27
"f7eddb8","q8p",19,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,39,27
"094b1a2","q8p",19,7,1.15,3.15819290968977,109,5,0.596330275229358,2.22448979591837,39,27
"87d5180","q8p",19,7,1.29,3.63278655575281,89,6,0.626966292134831,1.81632653061224,39,27
"24983fc","q8p",19,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,39,27
"a3dc720","qmy",10,7,1.8,6.04964746441295,44,7,0.303030303030303,0.897959183673469,36,14
"e61736a","qmy",10,5,1.28,3.59663972556928,36,5,0.541666666666667,1.44,36,14
"3604359","qmy",10,9,1.07,2.915379499977,140,5,0.671428571428571,1.72839506172839,36,14
"e2d4e13","qmy",10,5,0.95,2.58570965931585,64,3,0.4375,2.56,36,14
"3ac5251","qmy",10,15,1.44,4.22069581699655,264,6,0.472727272727273,1.17333333333333,36,14
"61b9459","qmy",10,16,0.97,2.63794445935415,342,3,0.409356725146199,1.3359375,36,14
"8d5dd70","qmy",10,11,1.29,3.63278655575281,152,5,0.5,1.25619834710744,36,14
"0b0154e","qmy",10,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,36,14
"2959044","qmy",10,8,1.3,3.66929666761924,100,6,0.584,1.5625,36,14
"22bca43","qpq",6,4,0.86,2.36316069370579,44,3,0.545454545454545,2.75,23,8
"316ae7f","qpq",6,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,23,8
"37d232c","qpq",6,4,0.94,2.55998141832927,40,4,0.6,2.5,23,8
"41bce2d","qpq",6,3,1.23,3.42122953628967,18,4,0.37037037037037,2,23,8
"55cca8f","qpq",6,4,1.16,3.18993327611618,30,4,0.466666666666667,1.875,23,8
"5e19a61","qpq",6,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,23,8
"8d850d0","qpq",6,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,23,8
"8e3dd48","qpq",6,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,23,8
"9f5b26f","qpq",6,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,23,8
"c2ddcd7","qpq",6,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,23,8
"cfafe3f","qpq",6,3,1.46,4.30595952834521,16,5,0.375,1.77777777777778,23,8
"d58e382","qpq",6,4,0.95,2.58570965931585,40,3,0.4,2.5,23,8
"d6e2225","qpq",6,4,1.16,3.18993327611618,30,4,0.466666666666667,1.875,23,8
"e840826","qpq",6,4,0.76,2.13827622049682,44,3,0.636363636363636,2.75,23,8
"ed9460e","qpq",6,3,1.09,2.97427407256307,20,4,0.533333333333333,2.22222222222222,23,8
"f785017","qpq",6,4,1.1,3.00416602394643,32,4,0.541666666666667,2,23,8
"fc1e527","qpq",6,4,0.72,2.05443321064389,48,3,0.666666666666667,3,23,8
"292d339","qpq",6,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,23,8
"4e77e2e","qpq",6,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,23,8
"61b9ca9","qpq",6,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,23,8
"1aa54aa","qrd",12,7,0.83,2.29331874026418,97,5,0.798969072164949,1.97959183673469,36,23
"4a38202","qrd",12,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,36,23
"9467e81","qrd",12,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,36,23
"c22720e","qrd",12,5,1.09,2.97427407256307,40,4,0.533333333333333,1.6,36,23
"d4a22f2","qrd",12,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,36,23
"d5b8d99","qrd",12,2,1.1,3.00416602394643,6,3,0,1.5,36,23
"dae16dd","qrd",12,7,1.18,3.25437420288967,46,4,0.463768115942029,0.938775510204082,36,23
"dd516e2","qrd",12,11,1.11,3.03435839443568,137,5,0.64963503649635,1.13223140495868,36,23
"18dde64","qrd",12,5,1.19,3.28708120738312,57,5,0.614035087719298,2.28,36,23
"7410c8b","qrd",12,5,0.61,1.84043139878164,80,3,0.75,3.2,36,23
"5703e24","qul",4,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,41,29
"70f49d8","qul",4,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,41,29
"99b5c80","qul",4,5,1.14,3.12676836518616,56,5,0.598214285714286,2.24,41,29
"c259ad8","qul",4,11,1.19,3.28708120738312,153,7,0.723311546840959,1.26446280991736,41,29
"d48899b","qul",4,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,41,29
"1c98567","qul",4,5,1.27,3.56085256235552,40,6,0.65,1.6,41,29
"319d565","qul",4,5,1.26,3.52542148736538,24,5,0.5625,0.96,41,29
"528efab","qul",4,9,1.15,3.15819290968977,137,4,0.479318734793187,1.69135802469136,41,29
"576c107","qul",4,9,1.66,5.2593108444469,81,7,0.448559670781893,1,41,29
"7ba3c2a","qul",4,10,1.17,3.2219926385285,134,6,0.647761194029851,1.34,41,29
"bbf4e48","qul",4,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,41,29
"3f52f04","qul",4,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,41,29
"4cef166","qul",4,9,0.67,1.95423732063594,128,3,0.6875,1.58024691358025,41,29
"d2f535c","qul",4,7,1.19,3.28708120738312,73,5,0.589041095890411,1.48979591836735,41,29
"2ca5238","qul",4,7,1.21,3.35348465254902,65,5,0.6,1.3265306122449,41,29
"55bcfbd","qul",4,8,1.13,3.09565650012471,108,5,0.62962962962963,1.6875,41,29
"bacc280","qul",4,7,1.03,2.80106583469908,73,5,0.698630136986301,1.48979591836735,41,29
"c1283b1","qul",4,10,1.17,3.2219926385285,134,6,0.647761194029851,1.34,41,29
"c75fb28","qul",4,7,1.4,4.05519996684467,56,5,0.428571428571429,1.14285714285714,41,29
"f0e1cc8","qul",4,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,41,29
"ae38752","qul",4,11,1.33,3.78104338756878,124,6,0.619354838709677,1.02479338842975,41,29
"e0f74ce","qul",4,11,1.12,3.064854203293,152,4,0.473684210526316,1.25619834710744,41,29
"e6c93b1","qul",4,11,1.21,3.35348465254902,140,4,0.414285714285714,1.15702479338843,41,29
"0098e69","qul",4,13,0.79,2.20339642625594,276,3,0.594202898550725,1.63313609467456,41,29
"0970540","qul",4,9,1.64,5.15516951223468,88,7,0.439393939393939,1.08641975308642,41,29
"162ad37","qul",4,5,1.19,3.28708120738312,47,6,0.659574468085106,1.88,41,29
"a121175","qul",4,12,0.94,2.55998141832927,88,4,0.659090909090909,0.611111111111111,41,29
"2ac03d5","qul",4,5,1.07,2.915379499977,48,4,0.541666666666667,1.92,41,29
"ebd6593","qul",4,19,1.18,3.25437420288967,392,4,0.442176870748299,1.08587257617729,41,29
"ef34695","qul",4,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,41,29
"7acdd6a","qul",4,10,1.52,4.57222519514216,120,5,0.25,1.2,41,29
"89c9413","qul",4,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,41,29
"2577df1","qye",9,4,1.21,3.35348465254902,16,4,0.416666666666667,1,25,11
"26cc9be","qye",9,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,25,11
"3baf42f","qye",9,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,25,11
"4480e49","qye",9,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,25,11
"4610e4c","qye",9,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,25,11
"4a84a60","qye",9,3,0.97,2.63794445935415,8,3,0.375,0.888888888888889,25,11
"85f85ff","qye",9,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,25,11
"c08f2b3","qye",9,6,0.63,1.87761057926434,50,4,0.826666666666667,1.38888888888889,25,11
"e0cc3c8","qye",9,5,1.62,5.05309031656387,41,7,0.51219512195122,1.64,25,11
"e89ee03","qye",9,6,1.33,3.78104338756878,56,5,0.5,1.55555555555556,25,11
"f070f00","qye",9,4,1.28,3.59663972556928,14,4,0.333333333333333,0.875,25,11
"f0a9cce","qye",9,7,1.09,2.97427407256307,20,3,0.1,0.408163265306122,25,11
"fd84c73","qye",9,3,1.23,3.42122953628967,18,4,0.37037037037037,2,25,11
"10bd4d0","r08",9,6,1.52,4.57222519514216,36,5,0.277777777777778,1,24,9
"b54723b","r08",9,9,1.27,3.56085256235552,112,4,0.357142857142857,1.38271604938272,24,9
"c60b784","r08",9,7,0.89,2.43512965128987,48,3,0.5,0.979591836734694,24,9
"dab8e7d","r08",9,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,24,9
"0c25db5","r08",9,5,1.26,3.52542148736538,48,4,0.361111111111111,1.92,24,9
"24f08a6","r08",9,5,1.15,3.15819290968977,56,5,0.589285714285714,2.24,24,9
"496a00f","r08",9,5,1.02,2.7731947639643,48,4,0.583333333333333,1.92,24,9
"5222441","r08",9,5,1.44,4.22069581699655,45,6,0.528888888888889,1.8,24,9
"55a9005","r08",9,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,24,9
"67d165e","r08",9,5,1.15,3.15819290968977,45,4,0.496296296296296,1.8,24,9
"73c0365","r08",9,5,1.72,5.58452846427605,45,7,0.42962962962963,1.8,24,9
"d7dad95","r08",9,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,24,9
"e207773","r08",9,5,1.14,3.12676836518616,52,5,0.634615384615385,2.08,24,9
"f00b145","r08",9,5,1.16,3.18993327611618,57,5,0.614035087719298,2.28,24,9
"f054e19","r08",9,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,24,9
"06d131b","r81",12,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,21,6
"355ae92","r81",12,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,21,6
"4102e76","r81",12,3,1.23,3.42122953628967,18,4,0.37037037037037,2,21,6
"4279fa1","r81",12,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,21,6
"46944d5","r81",12,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,21,6
"4cc347c","r81",12,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,21,6
"4fbabaa","r81",12,3,1.23,3.42122953628967,18,4,0.37037037037037,2,21,6
"7bef82d","r81",12,6,1.27,3.56085256235552,58,6,0.572413793103448,1.61111111111111,21,6
"7ee995d","r81",12,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,21,6
"835bb32","r81",12,5,0.74,2.09593551449436,32,3,0.625,1.28,21,6
"891428d","r81",12,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,21,6
"a7ec0d8","r81",12,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,21,6
"cd84223","r81",12,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,21,6
"e5b4bea","r81",12,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,21,6
"f8cb9c1","r81",12,6,1.33,3.78104338756878,56,5,0.5,1.55555555555556,21,6
"8c743fa","r81",12,13,1.42,4.13712044025139,156,5,0.41025641025641,0.923076923076923,21,6
"bc01466","r81",12,9,1.58,4.85495581123743,84,6,0.428571428571429,1.03703703703704,21,6
"104c098","r9m",12,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,38,28
"4faf60b","r9m",12,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,38,28
"6646dbd","r9m",12,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,38,28
"a353ac7","r9m",12,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,38,28
"bf178b9","r9m",12,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,38,28
"cd4621c","r9m",12,5,1.01,2.74560101501692,49,5,0.704081632653061,1.96,38,28
"e12781a","r9m",12,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,38,28
"edc615e","r9m",12,5,0.74,2.09593551449436,32,3,0.625,1.28,38,28
"30dcc2e","r9m",12,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,38,28
"4bed1f7","r9m",12,10,0.4,1.49182469764127,162,4,0.91358024691358,1.62,38,28
"a59eecc","r9m",12,7,0.94,2.55998141832927,36,3,0.444444444444444,0.73469387755102,38,28
"c9118e5","r9m",12,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,38,28
"3411bda","rdy",6,6,0.81,2.24790798667647,102,3,0.588235294117647,2.83333333333333,31,21
"49e8ba5","rdy",6,5,0.87,2.38691085352428,48,3,0.5,1.92,31,21
"71911ea","rdy",6,9,1.27,3.56085256235552,52,4,0.333333333333333,0.641975308641975,31,21
"72c837c","rdy",6,5,0.74,2.09593551449436,32,3,0.625,1.28,31,21
"74c3cd8","rdy",6,4,0.92,2.5092903899363,42,3,0.476190476190476,2.625,31,21
"851ede3","rdy",6,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,31,21
"1278ec0","rdy",6,7,0.56,1.7506725002961,72,3,0.777777777777778,1.46938775510204,31,21
"3e8423d","rdy",6,6,0.86,2.36316069370579,66,3,0.545454545454545,1.83333333333333,31,21
"5142294","rdy",6,16,0.83,2.29331874026418,314,3,0.573248407643312,1.2265625,31,21
"6291e93","rdy",6,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,31,21
"1ff1928","rdy",6,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,31,21
"2d809cb","rdy",6,8,0.91,2.48432253338482,84,4,0.650793650793651,1.3125,31,21
"dd08aca","rdy",6,9,1.66,5.2593108444469,81,7,0.448559670781893,1,31,21
"e19f3a2","rdy",6,12,0.91,2.48432253338482,212,3,0.490566037735849,1.47222222222222,31,21
"e651606","rdy",6,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,31,21
"72377f8","rdy",6,9,1.82,6.17185844988355,81,8,0.425044091710758,1,31,21
"3677edf","re6",15,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,37,27
"59a41ab","re6",15,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,37,27
"ffd66c9","re6",15,5,1.35,3.85742553069697,28,6,0.542857142857143,1.12,37,27
"4c997bd","re6",15,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,37,27
"70efd98","re6",15,10,1.1,3.00416602394643,138,6,0.669565217391304,1.38,37,27
"abd648a","re6",15,7,1.05,2.85765111806316,72,5,0.680555555555556,1.46938775510204,37,27
"fffd8a3","re6",15,7,1.27,3.56085256235552,60,5,0.5,1.22448979591837,37,27
"3e9bc6e","re6",15,6,1.44,4.22069581699655,38,6,0.473684210526316,1.05555555555556,37,27
"61c766a","re6",15,9,1.66,5.2593108444469,81,7,0.448559670781893,1,37,27
"fc9a3fc","re6",15,8,1.26,3.52542148736538,82,6,0.639024390243902,1.28125,37,27
"1c58ca2","rh5",15,5,0.93,2.53450917761785,48,4,0.652777777777778,1.92,49,35
"46e5be0","rh5",15,4,1.05,2.85765111806316,20,3,0.2,1.25,49,35
"97aebbb","rh5",15,4,1.15,3.15819290968977,28,4,0.428571428571429,1.75,49,35
"98d5bf0","rh5",15,5,1.4,4.05519996684467,28,7,0.607142857142857,1.12,49,35
"9e5dea3","rh5",15,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,49,35
"bc01524","rh5",15,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,49,35
"c07be00","rh5",15,4,0.8,2.22554092849247,28,3,0.571428571428571,1.75,49,35
"cb7d758","rh5",15,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,49,35
"d4062cc","rh5",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,49,35
"e0b321c","rh5",15,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,49,35
"e43039b","rh5",15,5,1.09,2.97427407256307,40,4,0.533333333333333,1.6,49,35
"e75fb60","rh5",15,3,1.4,4.05519996684467,16,5,0.4375,1.77777777777778,49,35
"43b71e9","rh5",15,5,1.31,3.7061737122102,48,4,0.277777777777778,1.92,49,35
"4beb8e2","rh5",15,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,49,35
"87691f7","rh5",15,6,0.95,2.58570965931585,64,6,0.7375,1.77777777777778,49,35
"8fea719","rh5",15,6,1.61,5.00281122783359,36,6,0.377777777777778,1,49,35
"d575ec1","rh5",15,7,1.16,3.18993327611618,57,5,0.614035087719298,1.16326530612245,49,35
"d9db974","rh5",15,7,0.9,2.45960311115695,56,4,0.666666666666667,1.14285714285714,49,35
"9b08532","rh5",15,5,1.52,4.57222519514216,26,6,0.446153846153846,1.04,49,35
"a1389a0","rh5",15,7,1.3,3.66929666761924,56,4,0.285714285714286,1.14285714285714,49,35
"b48e02b","rh5",15,9,1.21,3.35348465254902,113,6,0.688495575221239,1.39506172839506,49,35
"2ef4ec0","run",15,5,0.9,2.45960311115695,28,4,0.666666666666667,1.12,44,34
"77e4e3c","run",15,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,44,34
"a6ab1c0","run",15,5,1.28,3.59663972556928,22,4,0.333333333333333,0.88,44,34
"b9903a2","run",15,7,1.34,3.81904350536634,57,5,0.473684210526316,1.16326530612245,44,34
"8df6051","run",15,7,1.28,3.59663972556928,46,5,0.543478260869565,0.938775510204082,44,34
"e6104ee","run",15,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,44,34
"0a22ca5","run",15,5,0.74,2.09593551449436,32,3,0.625,1.28,44,34
"124f5f0","run",15,9,1.31,3.7061737122102,84,6,0.633333333333333,1.03703703703704,44,34
"7cae915","run",15,11,1.21,3.35348465254902,107,5,0.588785046728972,0.884297520661157,44,34
"b764921","run",15,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,44,34
"3ecc628","s5v",4,7,1.19,3.28708120738312,65,5,0.6,1.3265306122449,60,52
"c05dfb0","s5v",4,11,1.19,3.28708120738312,133,5,0.56390977443609,1.09917355371901,60,52
"ee3e63b","s5v",4,10,1.24,3.45561346476268,134,8,0.73134328358209,1.34,60,52
"379de03","s71",6,3,1.09,2.97427407256307,20,4,0.533333333333333,2.22222222222222,28,18
"8e9ca9c","s71",6,3,1.56,4.75882124513785,16,5,0.1875,1.77777777777778,28,18
"9c97260","s71",6,4,1.26,3.52542148736538,32,4,0.333333333333333,2,28,18
"b5dd0d6","s71",6,7,1.19,3.28708120738312,65,5,0.6,1.3265306122449,28,18
"f38ec18","s71",6,7,1.19,3.28708120738312,73,5,0.589041095890411,1.48979591836735,28,18
"f39ac00","s71",6,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,28,18
"fb7ce3d","s71",6,7,1.28,3.59663972556928,56,4,0.333333333333333,1.14285714285714,28,18
"03149f1","sgw",10,10,1.26,3.52542148736538,108,6,0.640740740740741,1.08,34,22
"21a9b0b","sgw",10,6,1.21,3.35348465254902,76,4,0.43859649122807,2.11111111111111,34,22
"3316f86","sgw",10,6,0.9,2.45960311115695,96,3,0.5,2.66666666666667,34,22
"903a9e4","sgw",10,6,0.84,2.31636697678109,100,3,0.56,2.77777777777778,34,22
"9ae57b3","sgw",10,6,0.84,2.31636697678109,94,3,0.468085106382979,2.61111111111111,34,22
"a19036c","sgw",10,6,0.84,2.31636697678109,92,3,0.434782608695652,2.55555555555556,34,22
"b83d909","sgw",10,6,0.97,2.63794445935415,86,4,0.573643410852713,2.38888888888889,34,22
"b843eea","sgw",10,6,0.91,2.48432253338482,90,3,0.4,2.5,34,22
"ba52f7a","sgw",10,6,1.25,3.49034295746184,74,4,0.369369369369369,2.05555555555556,34,22
"bcb469f","sgw",10,6,0.92,2.5092903899363,94,3,0.468085106382979,2.61111111111111,34,22
"0d1938d","sgw",10,9,1.65,5.20697982717985,92,7,0.449275362318841,1.1358024691358,34,22
"23d7208","sgw",10,8,0.86,2.36316069370579,178,4,0.707865168539326,2.78125,34,22
"7d8180a","sgw",10,7,0.82,2.27049983753241,98,4,0.72108843537415,2,34,22
"a836181","sgw",10,17,1.22,3.38718773362133,144,5,0.569444444444444,0.498269896193772,34,22
"fe3f87d","sgw",10,9,0.79,2.20339642625594,116,6,0.824137931034483,1.4320987654321,34,22
"2b6e9e5","sgw",10,4,1.39,4.0148500529942,23,5,0.434782608695652,1.4375,34,22
"348f10e","sgw",10,9,1.2,3.32011692273655,174,4,0.425287356321839,2.14814814814815,34,22
"f564feb","sgw",10,6,1.28,3.59663972556928,70,4,0.323809523809524,1.94444444444444,34,22
"1d24ccc","su1",15,5,1.08,2.94467955106552,36,3,0.138888888888889,1.44,59,49
"a16d6dc","su1",15,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,59,49
"c529e16","su1",15,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,59,49
"d53fee9","su1",15,5,1.36,3.89619330179521,25,5,0.44,1,59,49
"f09d4cd","su1",15,7,1.26,3.52542148736538,60,6,0.626666666666667,1.22448979591837,59,49
"56f7370","sym",13,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,25,15
"9869fcb","sym",13,4,1.26,3.52542148736538,32,4,0.333333333333333,2,25,15
"b3b945e","sym",13,7,0.56,1.7506725002961,72,3,0.777777777777778,1.46938775510204,25,15
"7c72864","sym",13,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,25,15
"b14ab1f","sym",13,7,1.47,4.34923514106274,44,5,0.363636363636364,0.897959183673469,25,15
"cb07735","sym",13,11,1.51,4.52673079431425,125,9,0.684,1.03305785123967,25,15
"f8d6555","sym",13,6,0.99,2.69123447234926,54,4,0.604938271604938,1.5,25,15
"090b07d","szl",6,7,0.9,2.45960311115695,64,4,0.625,1.30612244897959,23,10
"0e916ee","szl",6,7,0.66,1.93479233440203,88,4,0.787878787878788,1.79591836734694,23,10
"170358e","szl",6,6,1.51,4.52673079431425,38,6,0.452631578947368,1.05555555555556,23,10
"2e27a64","szl",6,6,1.51,4.52673079431425,38,6,0.452631578947368,1.05555555555556,23,10
"35afc52","szl",6,9,1.4,4.05519996684467,88,6,0.527272727272727,1.08641975308642,23,10
"620fa3a","szl",6,7,1.45,4.26311451516882,57,6,0.515789473684211,1.16326530612245,23,10
"6422147","szl",6,5,1.2,3.32011692273655,24,4,0.444444444444444,0.96,23,10
"67d1235","szl",6,7,1.03,2.80106583469908,73,5,0.698630136986301,1.48979591836735,23,10
"7ce171b","szl",6,7,1.37,3.93535069547047,56,5,0.428571428571429,1.14285714285714,23,10
"8dfb647","szl",6,7,1.25,3.49034295746184,64,5,0.53125,1.30612244897959,23,10
"c44c109","szl",6,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,23,10
"d72b527","szl",6,11,0.97,2.63794445935415,176,4,0.621212121212121,1.45454545454545,23,10
"07e63f0","szl",6,7,1.29,3.63278655575281,57,7,0.701754385964912,1.16326530612245,23,10
"279d3d7","szl",6,8,1.46,4.30595952834521,92,6,0.51304347826087,1.4375,23,10
"2e7eab0","szl",6,5,0.96,2.61169647342312,28,3,0.428571428571429,1.12,23,10
"6984d43","szl",6,7,1.16,3.18993327611618,69,4,0.468599033816425,1.40816326530612,23,10
"7449916","szl",6,5,1.55,4.71147018259074,22,5,0.227272727272727,0.88,23,10
"7978b44","szl",6,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,23,10
"8180b6b","szl",6,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,23,10
"9e4d223","szl",6,8,0.47,1.59999419321736,98,3,0.836734693877551,1.53125,23,10
"0b8c085","szl",6,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,23,10
"2e952cc","szl",6,9,1.26,3.52542148736538,92,5,0.521739130434783,1.1358024691358,23,10
"702375d","szl",6,7,0.56,1.7506725002961,72,3,0.777777777777778,1.46938775510204,23,10
"9ba2ef2","szl",6,7,1,2.71828182845905,37,3,0.297297297297297,0.755102040816326,23,10
"dfac580","szl",6,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,23,10
"f4160a8","szl",6,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,23,10
"1c0a9af","szl",6,3,1.56,4.75882124513785,16,5,0.1875,1.77777777777778,23,10
"1ccf85a","szl",6,3,1.55,4.71147018259074,15,6,0.44,1.66666666666667,23,10
"2a5ed45","szl",6,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,23,10
"45332f0","szl",6,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,23,10
"584ddfa","szl",6,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,23,10
"76bc303","szl",6,4,0.95,2.58570965931585,20,3,0.4,1.25,23,10
"84e5a04","szl",6,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,23,10
"97f3852","szl",6,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,23,10
"9a8a53d","szl",6,7,1.04,2.82921701435156,49,4,0.578231292517007,1,23,10
"a9c9f1a","szl",6,5,1.19,3.28708120738312,26,4,0.435897435897436,1.04,23,10
"c16f2a2","szl",6,5,1.78,5.92985641859115,26,7,0.358974358974359,1.04,23,10
"26755be","tcw",11,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,20,5
"4c0e54a","tcw",11,5,1.02,2.7731947639643,48,4,0.583333333333333,1.92,20,5
"53fb3d4","tcw",11,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,20,5
"62357ca","tcw",11,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,20,5
"6f5ba7b","tcw",11,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,20,5
"744fae6","tcw",11,7,1.04,2.82921701435156,49,4,0.578231292517007,1,20,5
"77a83e4","tcw",11,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,20,5
